direction,is_congested,weather,temp,rain_mm,humidity,visibility,day_of_week,is_holiday,is_rush_hour,adverse_weather_score,rush_weather_interaction
1,1,0,22.0,0.0,43.17,9900.0,5,0,1,0,0
0,1,2,21.0,0.0,46.19,8000.0,5,0,1,0,0
1,1,2,21.0,0.0,46.19,8000.0,5,0,1,0,0
0,0,2,17.0,0.0,67.77,7000.0,5,0,0,0,0
1,0,2,17.0,0.0,67.77,7000.0,5,0,0,0,0
0,0,2,14.7,0.0,77.54,9100.0,5,0,0,0,0
1,0,2,14.7,0.0,77.54,9100.0,5,0,0,0,0
0,0,0,12.0,0.0,81.88,5000.0,4,0,0,0,0
1,0,0,12.0,0.0,81.88,5000.0,4,0,0,0,0
0,0,0,10.1,0.0,96.41,4100.0,4,0,1,0,0
1,0,0,10.1,0.0,96.41,4100.0,4,0,1,0,0
0,0,0,10.1,0.0,96.41,4100.0,4,0,1,0,0
1,0,0,10.1,0.0,96.41,4100.0,4,0,1,0,0
0,0,0,16.5,0.0,67.59,9000.0,4,0,0,0,0
1,0,0,16.5,0.0,67.59,9000.0,4,0,0,0,0
0,0,2,20.0,0.0,49.13,7000.0,4,0,0,0,0
1,0,2,20.0,0.0,49.13,7000.0,4,0,0,0,0
0,0,1,22.0,0.0,40.6,8000.0,4,0,0,0,0
1,0,1,22.0,0.0,40.6,8000.0,4,0,0,0,0
0,1,2,21.4,0.0,40.65,9300.0,4,0,1,0,0
1,0,2,21.4,0.0,40.65,9300.0,4,0,1,0,0
0,1,2,20.0,0.0,45.91,7000.0,4,0,1,0,0
1,1,2,20.0,0.0,45.91,7000.0,4,0,1,0,0
0,0,2,16.0,0.0,67.56,5000.0,4,0,0,0,0
1,0,2,16.0,0.0,67.56,5000.0,4,0,0,0,0
0,0,0,15.8,0.0,69.35,9100.0,4,0,0,0,0
1,0,0,15.8,0.0,69.35,9100.0,4,0,0,0,0
0,0,0,12.0,0.0,81.88,8000.0,3,0,0,0,0
1,0,0,12.0,0.0,81.88,8000.0,3,0,0,0,0
0,0,0,10.0,0.0,92.77,4400.0,3,0,1,0,0
1,0,0,10.0,0.0,92.77,4400.0,3,0,1,0,0
0,1,0,10.0,0.0,92.77,4400.0,3,0,1,0,0
1,1,0,10.0,0.0,92.77,4400.0,3,0,1,0,0
0,0,0,18.0,0.0,51.82,10200.0,3,0,0,0,0
1,0,0,18.0,0.0,51.82,10200.0,3,0,0,0,0
0,0,0,20.0,0.0,37.34,10000.0,3,0,0,0,0
1,0,0,20.0,0.0,37.34,10000.0,3,0,0,0,0
0,0,0,21.0,0.0,37.64,10000.0,3,0,0,0,0
1,0,0,21.0,0.0,37.64,10000.0,3,0,0,0,0
0,0,0,20.4,0.0,37.33,10200.0,3,0,1,0,0
1,0,0,20.4,0.0,37.33,10200.0,3,0,1,0,0
0,1,0,19.0,0.0,48.86,10000.0,3,0,1,0,0
1,1,0,19.0,0.0,48.86,10000.0,3,0,1,0,0
0,0,0,16.0,0.0,63.17,7000.0,3,0,0,0,0
1,0,0,16.0,0.0,63.17,7000.0,3,0,0,0,0
0,0,0,12.7,0.0,82.06,9100.0,3,0,0,0,0
1,0,0,12.7,0.0,82.06,9100.0,3,0,0,0,0
0,0,0,11.0,0.0,93.55,6000.0,2,0,0,0,0
1,0,0,11.0,0.0,93.55,6000.0,2,0,0,0,0
0,0,0,10.0,0.0,93.5,4000.0,2,0,1,0,0
1,1,0,10.0,0.0,93.5,4000.0,2,0,1,0,0
0,1,0,10.0,0.0,93.5,4000.0,2,0,1,0,0
1,1,0,10.0,0.0,93.5,4000.0,2,0,1,0,0
0,0,0,16.7,0.0,49.71,16700.0,2,0,0,0,0
1,0,0,16.7,0.0,49.71,16700.0,2,0,0,0,0
0,0,0,18.0,0.0,42.31,10000.0,2,0,0,0,0
1,0,0,18.0,0.0,42.31,10000.0,2,0,0,0,0
0,0,0,20.0,0.0,40.03,10000.0,2,0,0,0,0
1,0,0,20.0,0.0,40.03,10000.0,2,0,0,0,0
0,0,0,19.4,0.0,41.1,16900.0,2,0,1,0,0
1,0,0,19.4,0.0,41.1,16900.0,2,0,1,0,0
0,1,2,18.0,0.0,48.58,10000.0,2,0,1,0,0
1,1,2,18.0,0.0,48.58,10000.0,2,0,1,0,0
0,0,2,14.0,0.0,71.85,6000.0,2,0,0,0,0
1,0,2,14.0,0.0,71.85,6000.0,2,0,0,0,0
0,0,0,12.7,0.0,84.18,9400.0,2,0,0,0,0
1,0,0,12.7,0.0,84.18,9400.0,2,0,0,0,0
0,0,1,14.0,0.0,71.85,10000.0,1,0,0,0,0
1,0,1,14.0,0.0,71.85,10000.0,1,0,0,0,0
0,0,1,14.0,0.0,71.78,10200.0,1,0,1,0,0
1,1,1,14.0,0.0,71.78,10200.0,1,0,1,0,0
0,1,1,14.0,0.0,71.78,10200.0,1,0,1,0,0
1,1,1,14.0,0.0,71.78,10200.0,1,0,1,0,0
0,0,1,15.0,0.0,66.76,10000.0,1,0,0,0,0
1,0,1,15.0,0.0,66.76,10000.0,1,0,0,0,0
0,0,1,14.0,0.0,62.72,10000.0,1,0,0,0,0
1,0,1,14.0,0.0,62.72,10000.0,1,0,0,0,0
0,0,0,15.0,0.0,58.79,10000.0,1,0,0,0,0
1,0,0,15.0,0.0,58.79,10000.0,1,0,0,0,0
0,1,2,15.1,0.0,55.49,10200.0,1,0,1,0,0
1,0,2,15.1,0.0,55.49,10200.0,1,0,1,0,0
0,1,1,15.0,0.0,62.95,10000.0,1,0,1,0,0
1,0,1,15.0,0.0,62.95,10000.0,1,0,1,0,0
0,0,0,14.0,0.0,76.84,7000.0,1,0,0,0,0
1,0,0,14.0,0.0,76.84,7000.0,1,0,0,0,0
0,0,0,12.0,0.0,89.8,9100.0,1,0,0,0,0
1,0,0,12.0,0.0,89.8,9100.0,1,0,0,0,0
0,0,1,17.0,0.0,93.84,5000.0,0,0,0,0,0
1,0,1,17.0,0.0,93.84,5000.0,0,0,0,0,0
0,1,1,17.4,0.0,86.96,8600.0,0,0,1,0,0
1,1,1,17.4,0.0,86.96,8600.0,0,0,1,0,0
0,1,1,17.4,0.0,86.96,8600.0,0,0,1,0,0
1,1,1,17.4,0.0,86.96,8600.0,0,0,1,0,0
0,0,1,16.8,0.0,77.72,10000.0,0,0,0,0,0
1,0,1,16.8,0.0,77.72,10000.0,0,0,0,0,0
0,0,1,16.0,0.0,77.16,10000.0,0,0,0,0,0
1,0,1,16.0,0.0,77.16,10000.0,0,0,0,0,0
0,0,1,15.0,0.0,72.03,10000.0,0,0,0,0,0
1,0,1,15.0,0.0,72.03,10000.0,0,0,0,0,0
0,0,1,15.0,0.0,71.74,10000.0,0,0,1,0,0
1,0,1,15.0,0.0,71.74,10000.0,0,0,1,0,0
0,1,1,15.0,0.0,67.36,10000.0,0,0,1,0,0
1,1,1,15.0,0.0,67.36,10000.0,0,0,1,0,0
0,0,1,15.0,0.0,67.36,10000.0,0,0,0,0,0
1,0,1,15.0,0.0,67.36,10000.0,0,0,0,0,0
0,0,1,15.0,0.0,67.87,10000.0,0,0,0,0,0
1,0,1,15.0,0.0,67.87,10000.0,0,0,0,0,0
0,0,1,15.0,0.0,87.84,7000.0,6,0,0,0,0
1,0,1,15.0,0.0,87.84,7000.0,6,0,0,0,0
0,0,1,16.2,0.0,82.58,9000.0,6,0,1,0,0
1,0,1,16.2,0.0,82.58,9000.0,6,0,1,0,0
0,0,1,16.2,0.0,82.58,9000.0,6,0,1,0,0
1,0,1,16.2,0.0,82.58,9000.0,6,0,1,0,0
0,0,1,17.8,0.0,73.74,9300.0,6,0,0,0,0
1,0,1,17.8,0.0,73.74,9300.0,6,0,0,0,0
0,0,1,19.0,0.0,72.76,7000.0,6,0,0,0,0
1,0,1,19.0,0.0,72.76,7000.0,6,0,0,0,0
0,0,1,21.0,0.1,68.58,7000.0,6,0,0,1,0
1,0,1,21.0,0.1,68.58,7000.0,6,0,0,1,0
0,1,1,21.8,0.0,70.33,8800.0,6,0,1,0,0
1,0,1,21.8,0.0,70.33,8800.0,6,0,1,0,0
0,1,1,20.0,0.0,77.77,5000.0,6,0,1,0,0
1,1,1,20.0,0.0,77.77,5000.0,6,0,1,0,0
0,0,2,19.0,0.0,82.75,5000.0,6,0,0,0,0
1,0,2,19.0,0.0,82.75,5000.0,6,0,0,0,0
0,0,1,17.5,0.0,90.66,7800.0,6,0,0,0,0
1,0,1,17.5,0.0,90.66,7800.0,6,0,0,0,0
0,0,1,13.0,0.0,82.01,10000.0,5,0,0,0,0
1,0,1,13.0,0.0,82.01,10000.0,5,0,0,0,0
0,0,1,14.2,0.0,79.49,10100.0,5,0,1,0,0
1,0,1,14.2,0.0,79.49,10100.0,5,0,1,0,0
0,0,1,14.2,0.0,79.49,10100.0,5,0,1,0,0
1,0,1,14.2,0.0,79.49,10100.0,5,0,1,0,0
0,1,1,15.3,0.0,76.99,10000.0,5,0,0,0,0
1,0,1,15.3,0.0,76.99,10000.0,5,0,0,0,0
0,1,1,16.0,0.0,72.22,10000.0,5,0,0,0,0
1,0,1,16.0,0.0,72.22,10000.0,5,0,0,0,0
0,1,0,17.0,0.0,67.77,10000.0,5,0,0,0,0
1,0,0,17.0,0.0,67.77,10000.0,5,0,0,0,0
0,1,2,17.2,0.0,68.93,10000.0,5,0,1,0,0
1,1,2,17.2,0.0,68.93,10000.0,5,0,1,0,0
0,1,0,16.0,0.0,72.22,10000.0,5,0,1,0,0
1,1,0,16.0,0.0,72.22,10000.0,5,0,1,0,0
0,0,1,16.0,0.0,77.16,8000.0,5,0,0,0,0
1,0,1,16.0,0.0,77.16,8000.0,5,0,0,0,0
0,0,1,16.2,0.0,81.89,9400.0,5,0,0,0,0
1,0,1,16.2,0.0,81.89,9400.0,5,0,0,0,0
0,0,1,17.0,0.1,77.31,10000.0,4,0,0,1,0
1,0,1,17.0,0.1,77.31,10000.0,4,0,0,1,0
0,0,1,16.0,0.1,80.05,10200.0,4,0,1,1,1
1,0,1,16.0,0.1,80.05,10200.0,4,0,1,1,1
0,0,1,16.0,0.1,80.05,10200.0,4,0,1,1,1
1,0,1,16.0,0.1,80.05,10200.0,4,0,1,1,1
0,0,1,16.4,0.1,79.23,10000.0,4,0,0,1,0
1,0,1,16.4,0.1,79.23,10000.0,4,0,0,1,0
0,0,1,16.0,0.0,72.22,10000.0,4,0,0,0,0
1,0,1,16.0,0.0,72.22,10000.0,4,0,0,0,0
0,0,1,16.0,0.0,72.22,10000.0,4,0,0,0,0
1,0,1,16.0,0.0,72.22,10000.0,4,0,0,0,0
0,1,1,16.0,0.0,74.32,10000.0,4,0,1,0,0
1,0,1,16.0,0.0,74.32,10000.0,4,0,1,0,0
0,1,1,15.0,0.0,77.0,10000.0,4,0,1,0,0
1,1,1,15.0,0.0,77.0,10000.0,4,0,1,0,0
0,0,1,15.0,0.0,77.0,10000.0,4,0,0,0,0
1,0,1,15.0,0.0,77.0,10000.0,4,0,0,0,0
0,0,1,14.8,0.0,77.66,10000.0,4,0,0,0,0
1,0,1,14.8,0.0,77.66,10000.0,4,0,0,0,0
0,0,3,20.0,0.3,77.77,7000.0,3,1,0,1,0
1,0,3,20.0,0.3,77.77,7000.0,3,1,0,1,0
0,0,1,19.4,0.0,88.69,4600.0,3,1,1,0,0
1,0,1,19.4,0.0,88.69,4600.0,3,1,1,0,0
0,1,1,19.4,0.0,88.69,4600.0,3,1,1,0,0
1,1,1,19.4,0.0,88.69,4600.0,3,1,1,0,0
0,0,1,22.4,0.1,78.64,8400.0,3,1,0,1,0
1,0,1,22.4,0.1,78.64,8400.0,3,1,0,1,0
0,0,3,23.0,0.3,73.46,5000.0,3,1,0,1,0
1,0,3,23.0,0.3,73.46,5000.0,3,1,0,1,0
0,0,2,25.0,0.2,69.36,8000.0,3,1,0,1,0
1,0,2,25.0,0.2,69.36,8000.0,3,1,0,1,0
0,0,3,24.7,0.5,69.06,9600.0,3,1,1,1,1
1,0,3,24.7,0.5,69.06,9600.0,3,1,1,1,1
0,1,3,23.0,0.4,73.46,10000.0,3,1,1,1,1
1,1,3,23.0,0.4,73.46,10000.0,3,1,1,1,1
0,0,1,19.0,0.2,88.19,7000.0,3,1,0,1,0
1,0,1,19.0,0.2,88.19,7000.0,3,1,0,1,0
0,0,3,18.6,0.5,81.65,10000.0,3,1,0,1,0
1,0,3,18.6,0.5,81.65,10000.0,3,1,0,1,0
0,0,1,19.0,0.0,93.93,3000.0,2,0,0,0,0
1,0,1,19.0,0.0,93.93,3000.0,2,0,0,0,0
0,0,1,19.4,0.0,92.36,4000.0,2,0,1,0,0
1,1,1,19.4,0.0,92.36,4000.0,2,0,1,0,0
0,1,1,19.4,0.0,92.36,4000.0,2,0,1,0,0
1,1,1,19.4,0.0,92.36,4000.0,2,0,1,0,0
0,0,1,20.8,0.1,83.81,8400.0,2,0,0,1,0
1,0,1,20.8,0.1,83.81,8400.0,2,0,0,1,0
0,0,1,22.0,0.2,73.29,6000.0,2,0,0,1,0
1,0,1,22.0,0.2,73.29,6000.0,2,0,0,1,0
0,0,1,23.0,0.2,73.46,8000.0,2,0,0,1,0
1,0,1,23.0,0.2,73.46,8000.0,2,0,0,1,0
0,0,1,23.7,0.0,70.09,10000.0,2,0,1,0,0
1,0,1,23.7,0.0,70.09,10000.0,2,0,1,0,0
0,1,2,23.0,0.0,64.72,10000.0,2,0,1,0,0
1,1,2,23.0,0.0,64.72,10000.0,2,0,1,0,0
0,0,2,21.0,0.0,73.11,9000.0,2,0,0,0,0
1,0,2,21.0,0.0,73.11,9000.0,2,0,0,0,0
0,0,2,20.1,0.0,83.14,9100.0,2,0,0,0,0
1,0,2,20.1,0.0,83.14,9100.0,2,0,0,0,0
0,0,2,19.0,0.0,77.62,8000.0,1,0,0,0,0
1,0,2,19.0,0.0,77.62,8000.0,1,0,0,0,0
0,0,1,19.1,0.0,88.21,4300.0,1,0,1,0,0
1,1,1,19.1,0.0,88.21,4300.0,1,0,1,0,0
0,1,1,19.1,0.0,88.21,4300.0,1,0,1,0,0
1,1,1,19.1,0.0,88.21,4300.0,1,0,1,0,0
0,0,1,20.5,0.0,74.39,8800.0,1,0,0,0,0
1,0,1,20.5,0.0,74.39,8800.0,1,0,0,0,0
0,0,2,22.0,0.0,68.77,5000.0,1,0,0,0,0
1,0,2,22.0,0.0,68.77,5000.0,1,0,0,0,0
0,0,1,23.0,0.0,68.97,7000.0,1,0,0,0,0
1,0,1,23.0,0.0,68.97,7000.0,1,0,0,0,0
0,1,2,23.1,0.0,71.16,9100.0,1,0,1,0,0
1,0,2,23.1,0.0,71.16,9100.0,1,0,1,0,0
0,1,2,23.0,0.0,68.97,9000.0,1,0,1,0,0
1,0,2,23.0,0.0,68.97,9000.0,1,0,1,0,0
0,0,2,21.0,0.0,82.99,8000.0,1,0,0,0,0
1,0,2,21.0,0.0,82.99,8000.0,1,0,0,0,0
0,0,2,20.0,0.0,91.4,8800.0,1,0,0,0,0
1,0,2,20.0,0.0,91.4,8800.0,1,0,0,0,0
0,0,1,18.0,0.0,77.46,5000.0,0,0,0,0,0
1,0,1,18.0,0.0,77.46,5000.0,0,0,0,0,0
0,1,1,18.3,0.0,82.14,4400.0,0,0,1,0,0
1,1,1,18.3,0.0,82.14,4400.0,0,0,1,0,0
0,1,1,18.3,0.0,82.14,4400.0,0,0,1,0,0
1,1,1,18.3,0.0,82.14,4400.0,0,0,1,0,0
0,0,1,19.8,0.0,80.06,8600.0,0,0,0,0,0
1,0,1,19.8,0.0,80.06,8600.0,0,0,0,0,0
0,0,1,21.0,0.1,73.11,5000.0,0,0,0,1,0
1,0,1,21.0,0.1,73.11,5000.0,0,0,0,1,0
0,0,1,22.0,0.0,64.5,6000.0,0,0,0,0,0
1,0,1,22.0,0.0,64.5,6000.0,0,0,0,0,0
0,0,1,21.5,0.0,73.92,9300.0,0,0,1,0,0
1,0,1,21.5,0.0,73.92,9300.0,0,0,1,0,0
0,1,1,21.0,0.0,68.58,6000.0,0,0,1,0,0
1,1,1,21.0,0.0,68.58,6000.0,0,0,1,0,0
0,0,1,19.0,0.0,77.62,8000.0,0,0,0,0,0
1,0,1,19.0,0.0,77.62,8000.0,0,0,0,0,0
0,0,1,19.8,0.0,80.32,9100.0,0,0,0,0,0
1,0,1,19.8,0.0,80.32,9100.0,0,0,0,0,0
0,0,1,17.0,0.0,72.4,9000.0,6,0,0,0,0
1,0,1,17.0,0.0,72.4,9000.0,6,0,0,0,0
0,0,1,16.7,0.0,69.75,10200.0,6,0,1,0,0
1,0,1,16.7,0.0,69.75,10200.0,6,0,1,0,0
0,0,1,16.7,0.0,69.75,10200.0,6,0,1,0,0
1,0,1,16.7,0.0,69.75,10200.0,6,0,1,0,0
0,0,1,17.8,0.0,67.17,10000.0,6,0,0,0,0
1,0,1,17.8,0.0,67.17,10000.0,6,0,0,0,0
0,0,2,20.0,0.0,64.07,6000.0,6,0,0,0,0
1,0,2,20.0,0.0,64.07,6000.0,6,0,0,0,0
0,0,0,21.0,0.0,56.41,7000.0,6,0,0,0,0
1,0,0,21.0,0.0,56.41,7000.0,6,0,0,0,0
0,1,1,20.4,0.0,59.96,9100.0,6,0,1,0,0
1,0,1,20.4,0.0,59.96,9100.0,6,0,1,0,0
0,1,1,20.0,0.0,60.0,7000.0,6,0,1,0,0
1,1,1,20.0,0.0,60.0,7000.0,6,0,1,0,0
0,0,0,19.0,0.0,63.85,6000.0,6,0,0,0,0
1,0,0,19.0,0.0,63.85,6000.0,6,0,0,0,0
0,0,1,18.7,0.0,72.2,8800.0,6,0,0,0,0
1,0,1,18.7,0.0,72.2,8800.0,6,0,0,0,0
0,0,0,15.0,0.0,72.03,10000.0,5,0,0,0,0
1,0,0,15.0,0.0,72.03,10000.0,5,0,0,0,0
0,0,2,15.7,0.0,64.81,10200.0,5,0,1,0,0
1,0,2,15.7,0.0,64.81,10200.0,5,0,1,0,0
0,0,2,15.7,0.0,64.81,10200.0,5,0,1,0,0
1,0,2,15.7,0.0,64.81,10200.0,5,0,1,0,0
0,1,2,16.8,0.0,58.56,10000.0,5,0,0,0,0
1,0,2,16.8,0.0,58.56,10000.0,5,0,0,0,0
0,1,1,18.0,0.0,48.58,10000.0,5,0,0,0,0
1,0,1,18.0,0.0,48.58,10000.0,5,0,0,0,0
0,1,1,19.0,0.0,48.86,10000.0,5,0,0,0,0
1,0,1,19.0,0.0,48.86,10000.0,5,0,0,0,0
0,1,1,19.4,0.0,50.89,10000.0,5,0,1,0,0
1,1,1,19.4,0.0,50.89,10000.0,5,0,1,0,0
0,1,1,18.0,0.0,55.66,10000.0,5,0,1,0,0
1,1,1,18.0,0.0,55.66,10000.0,5,0,1,0,0
0,0,0,17.0,0.0,63.4,9000.0,5,0,0,0,0
1,0,0,17.0,0.0,63.4,9000.0,5,0,0,0,0
0,0,2,17.4,0.0,62.33,9700.0,5,0,0,0,0
1,0,2,17.4,0.0,62.33,9700.0,5,0,0,0,0
0,0,2,16.0,0.0,63.17,10000.0,4,0,0,0,0
1,0,2,16.0,0.0,63.17,10000.0,4,0,0,0,0
0,0,2,15.1,0.0,51.36,10400.0,4,0,1,0,0
1,0,2,15.1,0.0,51.36,10400.0,4,0,1,0,0
0,0,2,15.1,0.0,51.36,10400.0,4,0,1,0,0
1,0,2,15.1,0.0,51.36,10400.0,4,0,1,0,0
0,0,0,18.1,0.0,39.4,10200.0,4,0,0,0,0
1,0,0,18.1,0.0,39.4,10200.0,4,0,0,0,0
0,0,0,19.0,0.0,39.75,10000.0,4,0,0,0,0
1,0,0,19.0,0.0,39.75,10000.0,4,0,0,0,0
0,0,0,20.0,0.0,40.03,10000.0,4,0,0,0,0
1,0,0,20.0,0.0,40.03,10000.0,4,0,0,0,0
0,1,0,20.5,0.0,37.55,16900.0,4,0,1,0,0
1,0,0,20.5,0.0,37.55,16900.0,4,0,1,0,0
0,1,0,19.0,0.0,45.63,10000.0,4,0,1,0,0
1,1,0,19.0,0.0,45.63,10000.0,4,0,1,0,0
0,0,0,17.0,0.0,59.28,10000.0,4,0,0,0,0
1,0,0,17.0,0.0,59.28,10000.0,4,0,0,0,0
0,0,0,16.1,0.0,66.73,10000.0,4,0,0,0,0
1,0,0,16.1,0.0,66.73,10000.0,4,0,0,0,0
0,0,3,18.0,0.6,77.46,10000.0,3,0,0,1,0
1,0,3,18.0,0.6,77.46,10000.0,3,0,0,1,0
0,0,2,17.4,0.1,63.77,10200.0,3,0,1,1,1
1,0,2,17.4,0.1,63.77,10200.0,3,0,1,1,1
0,1,2,17.4,0.1,63.77,10200.0,3,0,1,1,1
1,1,2,17.4,0.1,63.77,10200.0,3,0,1,1,1
0,0,2,18.7,0.0,52.41,10000.0,3,0,0,0,0
1,0,2,18.7,0.0,52.41,10000.0,3,0,0,0,0
0,0,2,21.0,0.0,49.4,10000.0,3,0,0,0,0
1,0,2,21.0,0.0,49.4,10000.0,3,0,0,0,0
0,0,0,20.0,0.0,52.54,10000.0,3,0,0,0,0
1,0,0,20.0,0.0,52.54,10000.0,3,0,0,0,0
0,0,2,20.0,0.0,56.24,10200.0,3,0,1,0,0
1,0,2,20.0,0.0,56.24,10200.0,3,0,1,0,0
0,1,0,19.0,0.0,55.91,10000.0,3,0,1,0,0
1,1,0,19.0,0.0,55.91,10000.0,3,0,1,0,0
0,0,0,18.0,0.0,59.52,10000.0,3,0,0,0,0
1,0,0,18.0,0.0,59.52,10000.0,3,0,0,0,0
0,0,2,18.4,0.0,52.38,10000.0,3,0,0,0,0
1,0,2,18.4,0.0,52.38,10000.0,3,0,0,0,0
0,0,1,22.0,0.1,88.44,8000.0,2,0,0,1,0
1,0,1,22.0,0.1,88.44,8000.0,2,0,0,1,0
0,0,1,21.7,0.0,89.24,9000.0,2,0,1,0,0
1,1,1,21.7,0.0,89.24,9000.0,2,0,1,0,0
0,1,1,21.7,0.0,89.24,9000.0,2,0,1,0,0
1,1,1,21.7,0.0,89.24,9000.0,2,0,1,0,0
0,0,2,25.1,0.2,76.03,10000.0,2,0,0,1,0
1,0,2,25.1,0.2,76.03,10000.0,2,0,0,1,0
0,0,3,27.0,0.3,65.56,10000.0,2,0,0,1,0
1,0,3,27.0,0.3,65.56,10000.0,2,0,0,1,0
0,0,1,27.0,0.1,65.56,10000.0,2,0,0,1,0
1,0,1,27.0,0.1,65.56,10000.0,2,0,0,1,0
0,0,3,27.0,0.3,65.15,10200.0,2,0,1,1,1
1,0,3,27.0,0.3,65.15,10200.0,2,0,1,1,1
0,1,0,25.0,0.1,73.8,10000.0,2,0,1,1,1
1,1,0,25.0,0.1,73.8,10000.0,2,0,1,1,1
0,0,1,23.0,0.0,88.52,10000.0,2,0,0,0,0
1,0,1,23.0,0.0,88.52,10000.0,2,0,0,0,0
0,0,1,21.8,0.0,87.48,10000.0,2,0,0,0,0
1,0,1,21.8,0.0,87.48,10000.0,2,0,0,0,0
0,0,1,21.0,0.0,94.02,6000.0,1,0,0,0,0
1,0,1,21.0,0.0,94.02,6000.0,1,0,0,0,0
0,0,2,21.4,0.0,92.93,8300.0,1,0,1,0,0
1,1,2,21.4,0.0,92.93,8300.0,1,0,1,0,0
0,1,2,21.4,0.0,92.93,8300.0,1,0,1,0,0
1,1,2,21.4,0.0,92.93,8300.0,1,0,1,0,0
0,0,2,24.4,0.1,81.0,9400.0,1,0,0,1,0
1,0,2,24.4,0.1,81.0,9400.0,1,0,0,1,0
0,0,1,26.0,0.1,69.55,10000.0,1,0,0,1,0
1,0,1,26.0,0.1,69.55,10000.0,1,0,0,1,0
0,0,3,27.0,0.3,65.56,10000.0,1,0,0,1,0
1,0,3,27.0,0.3,65.56,10000.0,1,0,0,1,0
0,1,2,27.1,0.2,64.04,10200.0,1,0,1,1,1
1,0,2,27.1,0.2,64.04,10200.0,1,0,1,1,1
0,1,0,26.0,0.0,69.55,10000.0,1,0,1,0,0
1,0,0,26.0,0.0,69.55,10000.0,1,0,1,0,0
0,0,2,23.0,0.0,88.52,10000.0,1,0,0,0,0
1,0,2,23.0,0.0,88.52,10000.0,1,0,0,0,0
0,0,2,22.7,0.0,88.58,10000.0,1,0,0,0,0
1,0,2,22.7,0.0,88.58,10000.0,1,0,0,0,0
0,0,1,20.0,0.1,93.97,5000.0,0,0,0,1,0
1,0,1,20.0,0.1,93.97,5000.0,0,0,0,1,0
0,1,2,20.0,0.0,89.62,8000.0,0,0,1,0,0
1,1,2,20.0,0.0,89.62,8000.0,0,0,1,0,0
0,1,2,20.0,0.0,89.62,8000.0,0,0,1,0,0
1,1,2,20.0,0.0,89.62,8000.0,0,0,1,0,0
0,0,1,23.7,0.0,71.09,9300.0,0,0,0,0,0
1,0,1,23.7,0.0,71.09,9300.0,0,0,0,0,0
0,0,1,24.0,0.2,69.16,10000.0,0,0,0,1,0
1,0,1,24.0,0.2,69.16,10000.0,0,0,0,1,0
0,0,1,25.0,0.2,69.36,10000.0,0,0,0,1,0
1,0,1,25.0,0.2,69.36,10000.0,0,0,0,1,0
0,0,2,25.0,0.2,69.49,10000.0,0,0,1,1,1
1,0,2,25.0,0.2,69.49,10000.0,0,0,1,1,1
0,1,2,24.0,0.1,73.63,10000.0,0,0,1,1,1
1,1,2,24.0,0.1,73.63,10000.0,0,0,1,1,1
0,0,0,22.0,0.0,83.11,8000.0,0,0,0,0,0
1,0,0,22.0,0.0,83.11,8000.0,0,0,0,0,0
0,0,1,21.8,0.0,87.52,9400.0,0,0,0,0,0
1,0,1,21.8,0.0,87.52,9400.0,0,0,0,0,0
0,0,2,19.0,0.1,100.0,5000.0,6,0,0,1,0
1,0,2,19.0,0.1,100.0,5000.0,6,0,0,1,0
0,0,2,18.5,0.0,96.58,3400.0,6,0,1,0,0
1,0,2,18.5,0.0,96.58,3400.0,6,0,1,0,0
0,0,2,18.5,0.0,96.58,3400.0,6,0,1,0,0
1,0,2,18.5,0.0,96.58,3400.0,6,0,1,0,0
0,0,2,23.8,0.1,76.72,9000.0,6,0,0,1,0
1,0,2,23.8,0.1,76.72,9000.0,6,0,0,1,0
0,0,2,25.0,0.0,69.36,7000.0,6,0,0,0,0
1,0,2,25.0,0.0,69.36,7000.0,6,0,0,0,0
0,0,0,26.0,0.1,61.39,10000.0,6,0,0,1,0
1,0,0,26.0,0.1,61.39,10000.0,6,0,0,1,0
0,1,2,26.4,0.1,58.35,10200.0,6,0,1,1,1
1,0,2,26.4,0.1,58.35,10200.0,6,0,1,1,1
0,1,0,26.0,0.0,57.63,10000.0,6,0,1,0,0
1,1,0,26.0,0.0,57.63,10000.0,6,0,1,0,0
0,0,2,21.0,0.0,88.35,6000.0,6,0,0,0,0
1,0,2,21.0,0.0,88.35,6000.0,6,0,0,0,0
0,0,2,21.4,0.0,85.08,8400.0,6,0,0,0,0
1,0,2,21.4,0.0,85.08,8400.0,6,0,0,0,0
0,0,1,20.0,0.0,93.97,3000.0,5,0,0,0,0
1,0,1,20.0,0.0,93.97,3000.0,5,0,0,0,0
0,0,1,19.8,0.0,93.9,4000.0,5,0,1,0,0
1,0,1,19.8,0.0,93.9,4000.0,5,0,1,0,0
0,0,1,19.8,0.0,93.9,4000.0,5,0,1,0,0
1,0,1,19.8,0.0,93.9,4000.0,5,0,1,0,0
0,1,2,22.4,0.2,81.68,8600.0,5,0,0,1,0
1,0,2,22.4,0.2,81.68,8600.0,5,0,0,1,0
0,1,1,23.0,0.1,78.21,5000.0,5,0,0,1,0
1,0,1,23.0,0.1,78.21,5000.0,5,0,0,1,0
0,1,2,25.0,0.2,69.36,7000.0,5,0,0,1,0
1,0,2,25.0,0.2,69.36,7000.0,5,0,0,1,0
0,1,2,26.1,0.2,60.29,9600.0,5,0,1,1,1
1,1,2,26.1,0.2,60.29,9600.0,5,0,1,1,1
0,1,1,24.0,0.1,69.16,7000.0,5,0,1,1,1
